atleta_id;rodada_id;clube_id;posicao_id;pontos_num;preco_num;variacao_num
90031;6;354;5;5.9;7.35;0.69
61188;6;265;5;0.5;13.99;-0.67
73975;6;265;6;2.63;8.6;-0.11
39148;6;282;5;8.6;20.93;0.9
70360;6;282;5;0;5.79;0
61033;6;265;4;2.5;4.32;0.14
73800;6;262;3;1.3;11.03;-0.23
89493;6;282;3;0;4.85;0
38909;6;262;4;-0.1;6.05;-0.74
71571;6;373;1;5;18.65;0.73
72294;6;282;1;3;10.81;0.39
83433;6;285;4;13;10.04;2.64
97341;6;262;6;5.08;12.55;0.32
69102;6;282;5;0;6.82;0
94509;6;275;4;0.7;11.44;-1.05
38279;6;356;5;0.6;6.89;-0.19
42411;6;282;6;2.1;10.75;-0.23
85004;6;266;1;0.5;14.4;-0.45
79437;6;266;6;0.17;8.31;-0.59
93790;6;373;4;1;3.61;0.09
86264;6;373;2;10.9;16.26;1.4
72372;6;356;1;2;6.95;0.15
38162;6;266;5;0.2;6.85;-0.21
82628;6;356;2;-0.2;6.31;-0.26
102905;6;327;4;0;2.42;0
68911;6;284;5;7.8;14.91;0.63
90309;6;356;5;8.7;8.37;1.98
79113;6;285;3;-0.5;6.75;-0.57
80853;6;284;3;0.6;6.46;-0.69
87342;6;284;3;8;8.62;1.7
38913;6;266;4;-0.2;3.24;-0.48
78445;6;262;2;0.9;5.59;-0.88
110506;6;275;6;2.96;10.67;-0.2
87999;6;275;4;3.8;13.29;-0.44
82455;6;275;4;0;4.26;0
98057;6;284;6;4.68;6.02;0.64
73465;6;266;3;-0.3;10.44;-0.75
101290;6;284;5;6.6;9.6;0.55
68872;6;285;1;0;7.25;0
81682;6;266;4;0;4.58;0
93882;6;280;1;2;7.5;-0.46
68952;6;277;5;7.7;19.85;-0.49
71937;6;327;4;7.8;7.36;1.33
82381;6;327;4;-0.9;4.56;-1.07
81798;6;265;5;14.6;13.49;3.48
87470;6;265;4;-1;14.7;-0.92
78584;6;265;1;0;6;0
50645;6;327;2;1.5;3.17;0.3
39850;6;327;6;1.83;5.01;-0.99
68808;6;265;2;-1.7;6.39;-2.61
84847;6;277;3;5.6;6.45;0.06
93108;6;264;4;4.4;5.89;0.47
95799;6;280;5;8.5;17.06;1.06
94286;6;315;5;-0.7;4.79;-0.29
101708;6;277;2;0.3;8.44;-1.18
78850;6;276;2;0;10.03;0
98974;6;275;2;0;9.4;0
97867;6;280;3;0;7.7;0
82792;6;280;6;4.26;13.46;-0.11
81776;6;327;4;-0.8;4.47;-0.55
78715;6;264;4;0.7;2.08;0.32
42234;6;264;1;1;10.85;-1.03
68923;6;264;3;5.9;6.26;0.44
51413;6;1371;1;3;5.82;-0.81
38229;6;264;2;-0.2;10.7;-1.09
90285;6;262;5;25;22.24;5.62
86759;6;264;4;0;1.86;0
82564;6;315;3;0;4.17;0
71684;6;275;3;0;12.67;0
79334;6;327;3;-7.3;0.76;-1.63
71691;6;265;4;2.1;4.61;0.37
86970;6;327;3;0;1.93;0
63172;6;1371;3;-0.7;4.86;-1.2
38509;6;262;1;3;14.44;0.45
78435;6;262;5;2.7;7.61;0.33
94068;6;327;5;3.7;2.82;0.5
86388;6;327;4;0;4.73;0
90264;6;327;5;5.7;7.42;0.83
83817;6;1371;5;0.9;5.71;-0.12
92496;6;280;4;3;6.85;0.06
93550;6;276;4;11.6;9.29;2.75
95352;6;276;2;0.7;7;-2
91783;6;327;2;0;3.01;0
83257;6;262;5;0;22;0
51772;6;262;4;0;8.35;0
69345;6;262;2;0;11.84;0
82407;6;286;4;-0.2;5.13;-0.29
103912;6;276;6;5.44;9.71;0.97
102598;6;280;5;7.1;15.34;0.3
97317;6;327;4;2.7;2.91;0.16
96055;6;327;4;0;2.46;0
101077;6;292;6;0.57;4.63;-0.2
88669;6;327;5;0;5;0
87098;6;286;5;10.4;13.74;1.13
80287;6;276;5;0;8.36;0
97062;6;265;4;0;8;0
78851;6;354;1;0;5.86;0
71162;6;354;4;6;13.7;0.76
60825;6;327;5;0.4;5.17;-0.05
97080;6;354;5;0.4;1.31;-0.13
104500;6;280;5;0;2;0
81031;6;286;6;2.38;5.48;0.01
72772;6;275;5;0;8.78;-1.3
38277;6;292;4;0.9;10.84;-1.64
100943;6;265;3;0;7.32;-1.15
97899;6;265;2;0;10.88;0
90700;6;327;3;0.5;3.24;0.11
72359;6;354;3;0;7;0
101201;6;354;5;0;3;0
101484;6;265;4;-0.7;2.77;-0.5
80079;6;327;1;0;1;0
103515;6;327;4;0.9;1.79;0.59
72580;6;327;1;0;5.54;0
38144;6;284;2;1.2;9.26;-0.26
105294;6;265;4;10.5;4.36;2.32
87552;6;276;5;3;5.31;-0.69
37674;6;286;4;0;5;0
88916;6;292;1;-2;4.04;-1.96
105889;6;327;4;0.3;1.93;-1.02
62024;6;280;2;0;3.6;-0.17
38648;6;276;4;0;7;0
42259;6;276;4;0;4;0
72018;6;276;1;-1;15.28;-1.26
78151;6;315;1;0;3;0
99878;6;327;5;0;4;0
105301;6;280;5;0;4;0
104625;6;280;2;0;3;0
82609;6;327;5;0;1;0
101314;6;327;5;0;6.01;0
91573;6;276;3;0;9;0
