atleta_id;rodada_id;clube_id;posicao_id;pontos_num;preco_num;variacao_num
51772;17;262;4;1.3;7.62;-1.14
83433;17;285;4;3.6;9.29;0.45
73465;17;266;3;2.7;9.78;0.41
78435;17;262;5;14.6;9.93;2.43
87342;17;284;3;0;8.34;0
82628;17;356;2;0.1;7.93;-0.1
71162;17;354;4;11.2;12.6;2.17
51413;17;1371;1;12;7.99;1.3
90309;17;356;5;2;9.02;0.56
68923;17;264;3;4.8;7.24;0.76
38909;17;262;4;-4.6;4.22;-0.85
69345;17;262;2;0;11.92;0
97867;17;280;3;0;9.38;0
90285;17;262;5;0;19.7;0
83257;17;262;5;2;17.82;0.82
68911;17;284;5;7.8;12.74;1.03
38913;17;266;4;-0.2;2.6;0.08
83817;17;1371;5;16.1;9;1.78
63172;17;1371;3;4.7;5.29;-0.07
80853;17;284;3;0;6.96;0
85004;17;266;1;5;14.04;1.12
38509;17;262;1;3;13.52;-0.74
38162;17;266;5;8.6;7.61;1.54
68872;17;285;1;0;7.25;0
79113;17;285;3;1.8;7.24;-1.6
71631;17;275;1;0;14.78;-0.16
38394;17;293;3;-5.3;8.17;-0.8
39148;17;282;5;4.5;21.54;0.28
72359;17;354;3;1.9;6.07;0.22
38229;17;264;2;9.6;11.87;1.24
42500;17;264;2;4.7;12.62;0.44
38750;17;262;2;12.1;9.88;1.19
71602;17;327;2;-1.8;5.32;-1.02
80076;17;373;5;2.1;8.56;-1.14
38279;17;356;5;0;6.05;0
71571;17;373;1;2.5;17.29;-0.94
102598;17;280;5;0;14.29;0
86264;17;373;2;1.3;13.64;-0.49
73800;17;262;3;0;11.36;0
70323;17;1371;6;6.79;4.5;0.61
37245;17;354;6;3.71;9.53;0.15
101290;17;284;5;0;9.83;0
81682;17;266;4;0;4.98;0
42411;17;282;6;3.3;12.12;-0.38
72372;17;356;1;0;7.85;0
87225;17;293;3;1.1;7.48;-0.02
78851;17;354;1;4;7.74;1
92696;17;293;5;0.2;5.42;-0.24
39850;17;327;6;0.34;6.17;-0.46
42234;17;264;1;9;13.48;1.02
37674;17;286;4;1;4.32;-1.81
70360;17;282;5;6;6.55;1.11
82564;17;315;3;-0.1;3.35;-0.82
72294;17;282;1;1;11.53;-0.81
90031;17;354;5;0.2;6.37;-0.25
86759;17;264;4;-0.6;1.63;-0.49
69102;17;282;5;2.1;6.08;-0.06
68808;17;265;2;-0.9;7.28;-0.94
94286;17;315;5;-0.1;5.21;-0.16
97080;17;354;5;0;1.11;0
78445;17;262;2;0;5.5;0
89493;17;282;3;0;4.57;0
61188;17;265;5;-2.5;13.51;-1.84
