atleta_id;rodada_id;clube_id;posicao_id;pontos_num;preco_num;variacao_num
61033;13;265;4;0.9;5.78;0.34
42411;13;282;6;6.48;12.19;0.84
38394;13;293;3;1.7;9.96;-0.31
80076;13;373;5;6.8;9.09;1.4
39850;13;327;6;2.59;6.13;0.12
87225;13;293;3;0.6;7.69;-0.02
39148;13;282;5;18.7;23.59;1.55
82792;13;280;6;1.87;13.44;-0.28
42234;13;264;1;5;12.3;0.35
72294;13;282;1;9;12.58;1.58
38229;13;264;2;0.2;10.22;0.04
68923;13;264;3;1;6.39;-0.13
38750;13;262;2;4.5;7.79;-0.01
38509;13;262;1;4;13.95;-0.52
63172;13;1371;3;0;4;0
37245;13;354;6;3.18;9.04;-0.15
86759;13;264;4;0;2.12;0
92696;13;293;5;-3.8;4.56;-0.79
83817;13;1371;5;1.8;6.21;0.27
70360;13;282;5;5.5;5.99;0.59
69102;13;282;5;0;6.82;0
90285;13;262;5;28.4;22.4;4.56
89493;13;282;3;0;5.4;0
101077;13;292;6;2.76;5.77;-0.27
93790;13;373;4;-0.6;4.02;-0.37
51413;13;1371;1;0;5.18;0
92496;13;280;4;2.5;8.39;0.13
93108;13;264;4;-0.7;5.11;-0.31
83257;13;262;5;2;18.57;-3.44
93882;13;280;1;2;8.5;0.05
69345;13;262;2;0;11.85;0
51772;13;262;4;1.7;7.05;-0.53
38909;13;262;4;0.6;5.53;-0.16
97867;13;280;3;1.1;8.03;0.44
95799;13;280;5;2.3;15.79;-0.58
71631;13;275;1;7;16.03;0.42
38913;13;266;4;0.1;2.83;-0.23
42500;13;264;2;3.2;11.94;0.26
73800;13;262;3;2.8;11.36;-0.7
71162;13;354;4;1.6;11.25;0.04
78435;13;262;5;1.7;7.63;-1.64
78851;13;354;1;5;7.44;0.1
71602;13;327;2;0;5.4;0
61188;13;265;5;2.4;14.35;0.73
73465;13;266;3;0;10.19;0
81798;13;265;5;1.2;10.37;0.02
78445;13;262;2;-0.2;5.5;-1.07
94286;13;315;5;3.3;5.81;0.63
68808;13;265;2;-0.6;7.19;-0.59
72359;13;354;3;0;7;0
102598;13;280;5;-2.9;12.63;-0.91
101201;13;354;5;0;3;0
79437;13;266;6;0.74;8.7;-0.1
73975;13;265;6;1.47;8.85;0.13
80853;13;284;3;0;9.07;0
97080;13;354;5;0;1.11;0
87342;13;284;3;0;8.34;0
90031;13;354;5;0;6.85;0
78584;13;286;1;0;6;0
82564;13;315;3;0;4.17;0
85004;13;266;1;0;13.56;-1.36
38162;13;266;5;-3.2;5.81;-0.96
79113;13;285;3;-1.1;5.83;-0.85
83433;13;285;4;0;8.33;0
82628;13;356;2;3.5;8.35;0.14
90309;13;356;5;0;8.58;0
81031;13;286;6;5.61;6.82;0.86
81682;13;266;4;-1;5.18;-0.28
101290;13;284;5;0;9.83;0
