atleta_id;rodada_id;clube_id;posicao_id;pontos_num;preco_num;variacao_num
87999;33;275;4;4.1;13.75;-0.33
110506;33;275;6;2.27;11.79;0.07
71631;33;275;1;2;13.93;0.31
38133;33;280;1;8;3.08;0.93
42500;33;264;2;1.6;11.48;-0.06
101733;33;265;4;0;0.88;0
111408;33;264;5;0;0.77;0
107748;33;284;1;0;1;0
80287;33;276;5;15.3;9.9;2.09
93550;33;276;4;0.4;5.87;-1.34
105809;33;373;3;0;1;0
104521;33;277;4;1.1;1.85;-0.11
110632;33;282;5;0;0.76;0
62130;33;286;2;4.1;5.39;-0.79
111690;33;262;1;0;1;0
97453;33;327;1;0;5.45;0
38750;33;262;2;8.2;9.5;0.08
62024;33;280;2;0;5.47;0
72951;33;285;3;1.8;8.98;0.1
113558;33;280;5;0.2;0.77;-0.01
113663;33;275;5;0;1;0
113687;33;264;4;0.7;1.3;0.09
110988;33;373;1;0;1;0
62974;33;373;3;0;4.03;0
78237;33;286;3;0;3.12;0
107759;33;285;1;0;0.71;0
84674;33;280;4;0;14.02;0
37245;33;265;6;2.07;9.06;-0.16
110190;33;262;4;0;1;0
113664;33;275;4;0;1;0
113667;33;262;5;0;0.74;0
95662;33;327;3;4.4;4.51;-0.04
90768;33;280;3;0;10.98;0
71602;33;327;2;0;5.64;0
101708;33;277;2;4.9;10.18;-0.78
88423;33;280;2;0;14.07;0
38394;33;293;3;0;8.03;0
107898;33;282;5;0;1.35;0
113688;33;315;2;0;1;0
101820;33;265;2;0;2;0
108042;33;285;4;-0.1;1.55;-0.41
74034;33;265;5;-0.3;6;-0.28
112141;33;285;2;-2.1;4.08;-1.33
105171;33;327;5;0;5.39;0
113671;33;280;5;0;1;0
110947;33;266;4;0;0.77;-0.16
53148;33;280;5;0;15.89;0
80076;33;373;5;2.2;7.66;0.28
111638;33;277;3;0;2.39;0
87225;33;293;3;0;7.69;0
101051;33;354;5;0;0.75;0
101440;33;282;2;0;1;0
60825;33;327;5;4.1;7.54;-0.75
72580;33;327;1;6;8.33;0.54
95352;33;276;2;0;5.61;0
71571;33;373;1;10;17.78;0.56
80193;33;356;5;-0.1;2.54;-0.23
113666;33;280;5;0;1;0
110832;33;356;4;0;2;0
88916;33;373;1;0;4.04;0
68920;33;275;5;0;10.92;0
78850;33;276;2;6;10.54;0.55
95802;33;262;4;0;2.26;0
111684;33;285;3;0;1;0
85300;33;327;5;0;3.96;0
61141;33;265;3;0;3.97;0
39148;33;282;5;0.7;19.93;-2.25
70323;33;1371;6;5.58;5.12;0.4
86264;33;373;2;0;12.98;0
110687;33;285;5;0;1.37;0
107018;33;354;1;0;1;0
92696;33;293;5;0;6.17;0
106822;33;276;4;0.4;3.3;-0.27
82381;33;327;4;6.1;7;-0.73
101715;33;280;5;6.2;5.75;1.02
41929;33;262;6;7.45;15.55;-0.69
81776;33;327;4;0;2.81;0
71937;33;327;4;-1.5;7.09;-0.74
73896;33;315;5;1.5;3.98;0.14
91783;33;327;2;0;2.5;0
101398;33;327;5;0;2.96;0
42411;33;282;6;6.78;12.89;-0.25
94067;33;275;4;0.2;4.11;-0.59
61188;33;265;5;-1.9;12.35;-0.98
61033;33;265;4;0.8;5.52;0
50645;33;327;2;0;3.38;0
93790;33;373;4;1.8;3.99;-0.19
113158;33;276;5;1.1;1.83;0.19
80129;33;286;4;1.1;3.36;-0.43
79334;33;327;3;5.2;4.12;0.78
91706;33;266;2;0;3.53;-0.48
78584;33;286;1;6;5.97;-0.46
107374;33;266;2;0;1;0
103295;33;280;4;0;6.38;0
72294;33;282;1;6;12.24;-0.13
103695;33;280;4;0;2.39;0
68808;33;265;2;1.7;8.45;-0.94
110909;33;280;2;1.3;0.91;0.14
101596;33;262;5;0.8;2.39;0.1
86970;33;327;3;6.9;5.25;1.19
81798;33;265;5;0;8.23;0
112984;33;262;5;0;0.75;0
104994;33;277;3;5.8;4.95;0.77
51548;33;264;4;1.8;9.35;-1.62
86388;33;327;4;0.8;5.46;-1.46
114011;33;277;3;0;2;0
73766;33;285;6;1.14;9.11;-0.3
94068;33;327;5;0.2;2.95;-0.21
105301;33;280;5;0;3.23;0
110640;33;282;1;0;1;0
104017;33;280;1;0;1;0
107110;33;280;3;-4.4;4.11;-1.22
89493;33;282;3;5;4.86;0.16
104625;33;280;2;2.4;3.03;-0.36
96055;33;327;4;0;1.88;0
71684;33;275;3;0;10.42;0
71691;33;265;4;0;3.41;0
104084;33;264;1;0;1;0
70360;33;282;5;1.1;5.47;-0.25
91702;33;280;5;1.1;1.98;0.04
90264;33;327;5;2.1;6.25;-0.02
107543;33;280;2;0;3.68;0
99878;33;327;5;0;3.12;0
97867;33;280;3;0;8.64;0
82792;33;280;6;1.93;12.89;-0.89
93637;33;280;5;0;5;0
112379;33;284;4;0.8;0.77;-0.01
80318;33;315;2;-0.6;1.35;-0.1
78151;33;315;1;0;3;0
72359;33;354;3;7.4;7.56;0.88
104424;33;284;1;0;1;0
71162;33;354;4;19.5;13.87;1.03
70132;33;315;4;0.1;2.2;-0.06
80547;33;356;5;0;2.99;0
104649;33;285;2;-0.9;6.02;-0.48
78851;33;354;1;0;6.8;0
42140;33;315;3;0;4.84;0
81121;33;265;4;6.3;6.44;0.86
80779;33;315;3;0;2.5;0
102598;33;280;5;0;14.59;0
92496;33;280;4;0;7.71;0
50427;33;315;3;0;1.89;0
72142;33;264;3;0;5;0
105044;33;265;5;0;1;0
82943;33;315;2;0;4.54;0
102145;33;354;5;0;0.76;0
97317;33;327;4;0;2.66;0
101201;33;354;5;0;3;0
101314;33;327;5;3.6;8.74;-2.2
102905;33;327;4;0;1.69;0
111361;33;292;5;0;0.78;0
85315;33;264;4;0;6.13;0
90700;33;327;3;4.9;4.48;0.79
109426;33;280;2;0.4;2.47;-0.75
114132;33;292;3;0;1.83;0
93834;33;315;1;0;3.97;0
93882;33;280;1;0;10;0
101421;33;315;1;0;1;0
38398;33;264;4;0.6;10.67;-2.29
106299;33;280;3;0.3;2.07;-0.17
114138;33;356;5;0;0.84;0.06
114133;33;292;4;0;1;0
108385;33;280;3;1.5;1.66;0.01
97780;33;286;4;8.2;5.62;1.46
82276;33;327;5;0;2.02;-0.06
95799;33;280;5;0;16.23;0
97450;33;264;5;0.9;6.98;0.36
60859;33;354;5;-0.5;3.85;-0.68
