atleta_id;rodada_id;clube_id;posicao_id;pontos_num;preco_num;variacao_num
39148;20;282;5;1.6;20.65;-0.61
42411;20;282;6;7.04;12.68;0.75
68808;20;265;2;6.3;8.48;1.09
70323;20;1371;6;1.01;3.86;-0.36
71571;20;373;1;0;16.71;-1.45
71631;20;275;1;-2;14.01;-1
72294;20;282;1;9.5;12.74;1.73
69102;20;282;5;6;6.85;0.54
61033;20;265;4;1.2;6.2;0.84
86264;20;373;2;6.4;14.22;0.58
61188;20;265;5;-0.3;13.33;-0.2
81682;20;266;4;0;5.22;0
78445;20;262;2;0;5.5;0
81798;20;265;5;0;10.33;0
78584;20;286;1;0;6;0
85004;20;266;1;6;14.32;1.07
73800;20;262;3;0;11.36;0
71691;20;265;4;0.8;3.6;-0.03
82792;20;280;6;1.43;13.21;-0.26
38231;20;277;5;0;6;0
81776;20;327;4;0;3.44;0
38162;20;266;5;4.2;6.85;0.81
72372;20;356;1;0;7.66;-0.19
73465;20;266;3;-3.2;8.79;-0.86
93882;20;280;1;5.5;9.62;0.09
90309;20;356;5;3.5;9.06;0.66
97867;20;280;3;-0.8;7.6;0.02
70360;20;282;5;0;5.93;0
95799;20;280;5;2.9;15.22;-0.09
89493;20;282;3;0;4.57;0
80853;20;284;3;0;6.96;0
71162;20;354;4;0;10.49;0
78851;20;354;1;-1;7;-1.17
92496;20;280;4;0;7.71;0
83433;20;285;4;9.2;10.27;1.33
38279;20;356;5;0.2;5.9;0.13
98057;20;354;6;3.28;5.74;-0.08
102598;20;280;5;-2.8;11.96;-0.82
82628;20;356;2;0.3;8.01;-0.24
72359;20;354;3;4.2;6.41;0.55
63172;20;1371;3;-0.7;4.53;0.05
93790;20;373;4;0;3.62;0
83817;20;1371;5;-2.7;5.94;-1.32
68911;20;284;5;8.4;12.75;1.37
87342;20;284;3;0;8.34;0
83257;20;262;5;0;22.25;0
51772;20;262;4;5.7;8.54;0.02
78435;20;262;5;10.5;9.44;1.92
38509;20;262;1;3;13.52;-0.67
39850;20;327;6;7.17;7.62;0.12
69345;20;262;2;-1;10.08;-0.95
90285;20;262;5;0;19.7;0
94286;20;315;5;1.7;5.9;-0.99
38229;20;264;2;-0.7;10.22;-0.32
97080;20;354;5;0.8;1.13;0.02
82564;20;315;3;0;3.35;0
101290;20;284;5;10.9;10.69;1.59
38909;20;262;4;0;5.24;0
42234;20;264;1;2;12.44;-0.27
68872;20;285;1;0;7.25;0
68923;20;264;3;0;5.97;0
104513;20;293;2;-1.8;7.22;-1.14
88312;20;282;3;13.8;10.02;2.13
86970;20;327;3;7.4;4.74;0.91
87262;20;373;4;-2;3.64;-1.48
90031;20;354;5;1.6;6.44;0.07
79334;20;327;3;3.6;3.15;-0.39
101201;20;354;5;0;3;0
78497;20;373;2;0.6;7.11;-1.33
82381;20;327;4;10.5;7.26;1.91
102253;20;293;3;0;4;0
104502;20;293;4;0.7;7.12;-0.26
86759;20;264;4;0;1.94;0
50645;20;327;2;0;3.38;0
105208;20;293;1;0;3.6;0
72595;20;373;1;0;2.88;0
96055;20;327;4;0;2.15;0
86770;20;373;4;-1.1;8.16;-0.87
105909;20;293;5;0;2.29;0
102905;20;327;4;0;1.69;0
97317;20;327;4;0.5;2.6;-0.03
90700;20;327;3;0;5;0
95794;20;282;3;7.1;8.6;1.81
98022;20;293;2;5.8;4.68;-0.36
86388;20;327;4;2;4.7;0.03
90264;20;327;5;2.7;6.73;0.17
106835;20;293;3;0;1.46;0
91783;20;327;2;0;2.71;0
94068;20;327;5;-0.3;3.19;0.66
68835;20;286;5;-0.1;3.66;-0.16
99878;20;327;5;0;4;0
91639;20;373;2;-2.8;10.4;-1.8
82276;20;327;5;0;2.25;0
103515;20;327;4;0;1.93;0
80079;20;327;1;0;1;0
101314;20;327;5;5.2;7.33;0.13
104095;20;327;2;0;1;0
91203;20;373;3;1.3;7.73;-0.61
99440;20;373;4;4.4;4.53;0.38
94514;20;373;3;-0.2;3.77;-0.07
92146;20;373;5;0;4.27;0
106704;20;327;5;0;1.5;0
97133;20;373;2;0.6;10.44;0.45
111650;20;327;4;0;1;0
101681;20;327;1;0;1;0
105889;20;327;4;0;1.53;0
97245;20;373;5;0;3.75;0
108201;20;327;4;0;1.53;0
72018;20;276;1;1;15.09;-0.23
109246;20;327;5;0;1.45;0
102457;20;373;4;0;2;0
91521;20;276;5;0;5.32;0
88427;20;354;4;4;3.57;0.51
91573;20;276;3;0;9.11;0
103773;20;327;2;0;1;0
104459;20;354;5;1.2;10;-0.11
73620;20;276;3;2.2;8.6;0.18
38141;20;276;3;-0.3;8.72;0.2
69138;20;276;5;-0.7;4.26;-1.67
96340;20;354;4;4.2;12.54;0.02
98952;20;264;5;0;3.11;0
42259;20;276;4;0;4;0
84428;20;354;4;3.1;12.61;-1.04
80076;20;373;5;8.1;9.45;1.47
88544;20;354;2;0;3.29;0
105809;20;373;3;0;1;0
88368;20;354;2;5.2;5.13;0.58
99151;20;315;3;5.3;2.72;0.74
102909;20;276;4;1.4;4.02;0.77
94297;20;354;4;0;2.86;0
90061;20;354;2;2.9;5.65;0.56
90846;20;354;3;0;3.61;0
100761;20;276;4;0;4.55;0
98529;20;354;4;0;5.25;0
70784;20;276;5;0;4.61;0
91260;20;276;1;0;1.92;0
102464;20;354;2;0;3.34;0
106822;20;276;4;1;3.24;0.2
101709;20;354;3;0;2;0
97645;20;276;1;0;1;0
101728;20;276;3;0;6.07;0
51413;20;1371;1;4;7.27;0.36
100084;20;276;4;-2.8;3.61;-0.94
104125;20;354;5;3;9;0.23
104080;20;354;1;0;1;0
100763;20;276;4;2.4;6.73;0.35
61141;20;265;3;0;3.97;0
108176;20;354;3;0;4.82;0
104074;20;276;3;0;3;0
101715;20;280;5;0;4.95;0
95466;20;276;2;0;7.59;0
38133;20;280;1;0;2.16;0
106824;20;276;2;0;2.33;0
105503;20;354;2;0;1;0
100333;20;286;5;2;3.7;0.49
106819;20;354;1;0;1.15;0
62024;20;280;2;2.2;4.87;0.37
72389;20;315;5;9.9;3.28;1.98
50427;20;315;3;-0.2;1.91;-0.01
53148;20;280;5;-0.1;14.4;-1.71
69214;20;315;5;8.4;5.67;1.81
108713;20;276;5;1.4;1.75;-0.14
105336;20;354;4;0;1;0
95770;20;280;4;-0.8;2.9;-0.29
78991;20;315;4;-0.7;1.57;-0.47
98909;20;280;5;0.4;6.39;-0.75
90768;20;280;3;2.2;11.11;-0.02
73896;20;315;5;3;4.05;0.66
42140;20;315;3;0;4.84;0
84674;20;280;4;0;14.02;0
88423;20;280;2;0;12.89;0
69012;20;293;1;2.5;12.43;0.1
106826;20;1371;5;0.9;4.09;-0.16
91702;20;280;5;0;1.94;0
78151;20;315;1;0;3;0
38138;20;264;5;0;8.41;0
70132;20;315;4;3.6;3.14;0.29
69705;20;293;4;0;8.74;0
93637;20;280;5;0;5;0
80318;20;315;2;0;1.68;0
100848;20;280;2;0;10.12;0
70986;20;293;4;0;5.84;0
100103;20;280;5;1;3.31;-0.63
38939;20;276;2;0;8.71;0
86711;20;293;4;5.8;3.66;0.78
38545;20;275;4;0;4.74;0
38315;20;293;4;0;5.61;0
91866;20;293;3;0;6.01;0
82943;20;315;2;0.7;4.81;0.21
107854;20;373;4;0;1.13;0
38877;20;282;2;3.2;7.78;0.34
93797;20;293;2;1.6;10.56;-0.32
42491;20;293;2;-0.2;3.62;-0.58
68727;20;282;2;0;6.1;0
42145;20;266;2;0;9.93;0
100762;20;293;5;-0.7;4.76;-0.14
81091;20;282;4;1;7.25;-0.64
38588;20;1371;5;-3.5;8.8;-2.04
81585;20;293;4;0;2.4;0
90917;20;293;5;-0.1;5.36;-0.17
95127;20;293;2;0;5.13;0
39656;20;282;4;0;3.14;0
87402;20;354;3;-0.7;2.62;-0.05
97879;20;293;4;0;2;0
94444;20;293;5;0;6.98;0
100079;20;282;4;10.8;9.76;0.76
68928;20;282;1;0;5;0
52253;20;282;3;4.5;9.5;-0.2
85931;20;282;4;0;6.54;0
96652;20;282;4;3;4.73;0.01
101319;20;282;2;4.8;9.07;0.64
87009;20;282;4;0.9;4.64;0.44
97425;20;282;3;0;2.68;0
104655;20;282;5;0;1.24;0
98672;20;282;5;0;7.68;0
86686;20;282;4;0;4.5;0
93834;20;315;1;3;4.26;0.89
103695;20;280;4;0;2.69;0
86863;20;265;3;4.9;5.2;0.95
86485;20;282;5;0.8;10.15;-0.13
106843;20;282;4;0;2.05;0
109461;20;282;4;0;1.95;0
