atleta_id;rodada_id;clube_id;posicao_id;pontos_num;preco_num;variacao_num
70323;28;1371;6;2.06;4.42;-0.43
38750;28;262;2;0;9.42;0
42500;28;264;2;1;11.35;-0.87
38394;28;293;3;0;8.3;0
71571;28;373;1;10.5;18.3;1.31
87225;28;293;3;0;7.67;0
71631;28;275;1;-1;13.67;-1.74
37245;28;265;6;7.73;9.99;0.59
82792;28;280;6;5.66;13.72;0.19
71602;28;327;2;5.7;6.52;0.32
80076;28;373;5;1.9;7.86;0.45
95799;28;280;5;8.9;16.32;-1.14
93882;28;280;1;10;10.48;0.74
71162;28;354;4;0;10.8;0
97867;28;280;3;7.9;8.76;0.41
42411;28;282;6;4.34;12.48;-0.12
98057;28;354;6;4.88;6.42;0.13
93790;28;373;4;6.6;4.66;0.42
102598;28;280;5;1;12.43;-1.53
39148;28;282;5;11.7;22.1;1.38
72294;28;282;1;2.5;11.66;0.12
89493;28;282;3;0;4.7;0
61188;28;265;5;10.2;14.74;1.16
92696;28;293;5;0;6.05;0
38231;28;277;5;4.1;5.14;0.7
69102;28;282;5;1.5;6.22;-0.45
68923;28;264;3;1.9;6.53;0.03
38509;28;262;1;0;12.84;-1.1
86759;28;264;4;0;1.64;0
78584;28;286;1;7;5.98;1.02
90031;28;354;5;-0.1;5.87;-0.46
51413;28;1371;1;5;7.98;-0.8
39850;28;284;6;0.65;6.96;-0.66
63172;28;1371;3;2.4;5.17;-0.52
42234;28;264;1;0;11.8;-0.18
84863;28;293;6;1.93;3.8;0.03
61033;28;265;4;2;5.95;0.29
69345;28;262;2;0;10.56;0
92496;28;280;4;0;7.71;0
38229;28;264;2;10.9;11.92;1.67
70360;28;282;5;0;5.72;0
72359;28;354;3;5.1;7.11;0.63
81798;28;265;5;0;10.33;0
78851;28;354;1;0;7.59;0
97080;28;354;5;0;0.99;0
90285;28;262;5;0;18.01;0
83257;28;262;5;0;17.57;0
82564;28;315;3;0.8;3.18;-0.17
94286;28;315;5;0;5.27;0
