atleta_id;rodada_id;clube_id;posicao_id;pontos_num;preco_num;variacao_num
92696;2;293;5;0.5;8.27;-1.69
38394;2;293;3;6.1;10.77;1.23
37245;2;354;6;1.43;7.68;-0.63
42500;2;264;2;7.1;11.57;0.43
72588;2;327;6;1.63;3.99;0.05
73974;2;277;4;-0.1;2.92;-0.98
38750;2;262;2;0;5.36;0
87225;2;293;3;0;8.84;0
79035;2;277;3;2;3.72;-0.28
85425;2;277;1;0;3.48;0
103445;2;277;5;10.1;8.44;3.01
78548;2;277;4;12.1;10.96;4.56
86264;2;373;2;16.9;14.8;7.07
71602;2;327;2;0;6;0
78077;2;277;2;0;3.04;-0.93
42411;2;282;6;5.66;9.49;0.42
71631;2;275;1;0;18.45;0
61033;2;265;4;1.8;4.57;-1.35
69040;2;277;1;0;3;0
81677;2;277;4;0;10;0
101600;2;277;3;0;3;0
69102;2;282;5;0;6.82;0
80076;2;373;5;1.9;11.24;0.45
73975;2;265;6;3.51;8.37;1.25
94044;2;277;1;1;4.72;-1.28
61188;2;265;5;22.8;13.28;8.89
101580;2;277;4;0;2;0
104580;2;277;4;0;5;0
81798;2;265;5;0.1;11.54;-0.71
101912;2;277;4;0;3;0
87470;2;265;4;1.3;17.64;0.93
68808;2;265;2;0;9;0
99119;2;277;5;0;3.62;0
93790;2;373;4;3.7;4.57;0.39
71571;2;373;1;8;20.23;3.52
82792;2;280;6;5;12.47;1.51
105899;2;277;4;0;3;0
93882;2;280;1;0;7.66;0
78584;2;265;1;0;6;0
86797;2;277;5;0;5;0
90566;2;277;4;0;2;0
93377;2;277;4;0;6;0
82455;2;275;4;0.9;4.52;-1.19
39148;2;282;5;11.7;21.19;3.51
95799;2;280;5;18.1;13.8;6.14
94509;2;275;4;0.3;9.94;-2.59
110607;2;277;4;8.1;5.85;2.72
71691;2;265;4;0.5;5.22;-1.78
68832;2;292;4;4.3;4.74;1.4
105111;2;277;5;0;4;0
78856;2;292;4;0.7;3.99;-0.81
92496;2;280;4;0;5;0
109497;2;277;5;0.7;2.79;-0.69
110415;2;277;5;0.4;1.51;-0.44
83048;2;292;3;-1.4;1.86;-1.34
80287;2;276;5;4.5;10.65;-1.67
109830;2;277;3;0;2;0
107954;2;277;5;0;2;0
110605;2;277;4;0;4;0
97867;2;280;3;1.6;7.09;0.13
102598;2;280;5;0;13.92;0
111636;2;277;2;0;1;0
87999;2;275;4;8;10;2.13
60969;2;292;2;0;5;-2
110506;2;275;6;4.05;9.88;-0.41
71162;2;354;4;7.3;15.99;-2.01
78851;2;354;1;-1;3.86;-2.14
68952;2;277;5;4.7;18.16;-2.03
84847;2;277;3;-2;4.14;-2.33
97080;2;354;5;0;2.37;0
101708;2;277;2;-0.2;6.79;-2.12
78850;2;276;2;-0.3;13.26;-2.96
82876;2;292;4;0;5;0
82564;2;315;3;1;4.17;-0.42
98974;2;275;2;0;9.4;0
93108;2;264;4;0;6.13;0
86759;2;264;4;-0.7;2.37;-1.53
78715;2;264;4;0.7;2.42;-0.99
42234;2;264;1;10;12.53;1.39
72359;2;354;3;0;7;0
103912;2;276;6;1.24;9.83;-0.98
38229;2;264;2;12.5;13.22;2.22
71684;2;275;3;0;12.67;0
68923;2;264;3;4.3;5.49;-0.29
38277;2;292;4;-0.2;12.48;-1.23
51413;2;1371;1;1;3.31;-0.52
101077;2;292;6;1.08;4.19;0.37
72580;2;327;1;2;5.41;-0.16
63172;2;1371;3;-0.2;4.92;-2.08
60825;2;327;5;1;6.42;0.08
90031;2;354;5;0;8;0
94286;2;315;5;0;6.2;0
81776;2;327;4;0.1;5.46;-0.88
95352;2;276;2;0;9;0
93550;2;276;4;0;9;0
82381;2;327;4;2.2;3.98;0.01
86970;2;327;3;-2;0.71;-1.52
94444;2;293;5;2.2;5.13;-0.37
101201;2;354;5;0;3;0
88916;2;292;1;0;6;0
95127;2;293;2;6.8;6.49;1.49
86388;2;327;4;4.6;4.56;1.5
77544;2;354;4;0.3;10.11;0.22
90917;2;293;5;-1;7.88;-1.03
95794;2;373;3;4.8;6.84;1.83
71937;2;327;4;0;7;0
93797;2;293;2;11.2;11.7;4.04
90264;2;327;5;0.3;6.27;-0.97
50645;2;327;2;0.5;3.79;-1.21
91866;2;293;3;5.1;4.33;1.33
91639;2;373;2;4.8;12.22;2.68
79334;2;327;3;0;3;0
101960;2;293;5;0;5.15;-0.7
91783;2;327;2;-0.7;0.75;-1.2
95494;2;293;3;0;4;0
42491;2;293;2;0;5;0
111650;2;327;4;0;1;0
104655;2;282;5;0;2;0
97879;2;293;4;0;2;0
104502;2;293;4;0;8.7;0
106843;2;282;4;0;1.43;-0.57
96652;2;282;4;2.6;3.82;-0.36
102253;2;293;3;0;4;0
88669;2;327;5;0;5;0
101681;2;327;1;0;1;0
92146;2;373;5;0.8;3.2;-0.8
104513;2;293;2;0;9.54;0
104420;2;293;5;0;3;0
97317;2;327;4;2.8;2.75;0.1
85931;2;282;4;0.5;5;-1.54
108201;2;327;4;1.9;2.24;0.24
94068;2;327;5;-0.6;1.89;-1.11
96055;2;327;4;0;3;0
109461;2;282;4;0;3;0
100084;2;276;4;0;5.71;0
