atleta_id;rodada_id;clube_id;posicao_id;pontos_num;preco_num;variacao_num
42234;21;264;1;5;12.98;0.54
72359;21;354;3;8.2;7.27;0.86
71631;21;275;1;8.5;15.79;1.78
38509;21;262;1;9;14.65;1.13
38394;21;293;3;0;9.04;0
87225;21;293;3;0;7.3;0
42500;21;264;2;2.1;11.99;-0.06
68808;21;265;2;7.1;8.8;0.32
71162;21;354;4;4.6;11.27;0.78
85004;21;266;1;-1;13.13;-1.19
78851;21;354;1;6.5;8.31;1.31
38750;21;262;2;0;9.4;0
102598;21;280;5;4.6;13.15;1.19
71691;21;265;4;4.7;4.33;0.73
97867;21;280;3;-1.1;7.46;-0.14
82792;21;280;6;2.59;13.38;0.17
70323;21;1371;6;1.72;4;0.14
86759;21;264;4;0.4;1.83;-0.11
81798;21;265;5;0;10.33;0
39148;21;282;5;9.7;22.07;1.42
38162;21;266;5;0;6.85;0
86264;21;373;2;0.9;13.33;-0.89
72372;21;356;1;3;8.17;0.51
42411;21;282;6;8.21;13.07;0.39
39850;21;327;6;4.35;7.31;-0.31
101201;21;354;5;0;3;0
97080;21;354;5;-0.1;0.99;-0.14
71602;21;327;2;0;6.5;0
82564;21;315;3;0;3.35;0
92696;21;293;5;7.9;6.62;1.43
71571;21;373;1;4;17.33;0.62
95799;21;280;5;0;15.22;0
72294;21;282;1;6;12.35;-0.39
93882;21;280;1;-0.5;8.64;-0.98
90031;21;354;5;0;6.44;0
93790;21;373;4;0;3.62;0
82628;21;356;2;0;8.01;0
94286;21;315;5;0.9;5.77;-0.13
94509;21;275;4;10.5;14.7;1.55
110506;21;275;6;6.5;12.42;0.81
87342;21;284;3;0;8.34;0
92496;21;280;4;0;7.71;0
71684;21;275;3;6.3;11.4;1.2
80076;21;373;5;0;9.45;0
38229;21;264;2;0.8;10.39;0.17
101708;21;277;2;6.9;10.38;0.4
68952;21;277;5;-1.1;16.36;-0.74
82455;21;275;4;0;4.07;0
51413;21;1371;1;1;6.81;-0.46
38279;21;356;5;0.4;5.9;0
68911;21;284;5;0;12.75;0
68923;21;264;3;0.3;6.39;0.42
78850;21;276;2;1.9;10.14;-0.62
63172;21;1371;3;0.8;4.75;0.22
83817;21;1371;5;0;5.94;0
90309;21;356;5;-5.1;7.52;-1.54
69345;21;262;2;-3.2;9.56;-0.52
