atleta_id;rodada_id;clube_id;posicao_id;pontos_num;preco_num;variacao_num
38394;29;293;3;0.3;8.25;-0.05
102598;29;280;5;-0.8;12.54;0.11
61188;29;265;5;-2.5;12.64;-2.1
72359;29;354;3;4.4;7.05;-0.06
78584;29;286;1;0;5.98;0
92696;29;293;5;5.9;6.87;0.82
93790;29;373;4;3.5;4.25;-0.41
87225;29;293;3;0;7.67;0
93882;29;280;1;4;9.59;-0.89
97867;29;280;3;6;8.55;-0.21
71162;29;354;4;9.8;11.86;1.06
68808;29;265;2;0;9.31;0
82792;29;280;6;1.63;13.08;-0.64
95799;29;280;5;0;16.32;0
71571;29;373;1;0;16.56;-1.74
70323;29;1371;6;5.59;5.05;0.63
38750;29;262;2;0;9.42;0
42411;29;282;6;2.76;12.2;-0.28
81798;29;265;5;0;10.33;0
72294;29;282;1;3;11.7;0.04
39148;29;282;5;0.2;20.18;-1.92
68952;29;277;5;0;17.06;0
37245;29;265;6;3.99;9.44;-0.55
92496;29;280;4;0;7.71;0
71602;29;327;2;0;6.52;0
82381;29;327;4;1.6;5.98;0.33
80076;29;373;5;-0.2;7.46;-0.4
101708;29;277;2;10.6;10.88;1.54
71691;29;265;4;0;3.41;0
90031;29;354;5;-1.7;5.53;-0.34
71937;29;327;4;0;7.39;-0.37
78850;29;276;2;11.5;11.58;2.11
89493;29;282;3;0;4.7;0
78851;29;354;1;0;7.59;0
81776;29;327;4;0;3.17;0
39850;29;284;6;1.59;7.07;0.11
97080;29;354;5;0;0.99;0
86264;29;373;2;0;12.98;0
80287;29;276;5;0.6;7.55;-0.3
101201;29;354;5;0;3;0
79334;29;327;3;4.7;3.91;-0.09
42234;29;264;1;0;11.8;0
38509;29;262;1;5;13.59;0.75
50645;29;327;2;0;3.38;0
68923;29;264;3;9.4;7.83;1.3
38229;29;264;2;4;10.88;-1.04
90264;29;327;5;2.4;6.4;0.19
82564;29;315;3;0;3.18;0
51413;29;1371;1;13;9.44;1.46
63172;29;1371;3;6.4;5.88;0.71
86388;29;327;4;4.7;5.79;-1.38
95352;29;276;2;6;6.48;0.54
84863;29;293;6;3.1;4.02;0.22
83817;29;1371;5;1.9;6.34;-0.12
93550;29;276;4;0.8;5.87;-0.25
69345;29;262;2;6.1;10.53;-0.03
83257;29;262;5;0.2;17.12;-0.45
90700;29;327;3;0;3.77;-0.08
94286;29;315;5;0;5.27;0
78435;29;262;5;-0.5;7.39;-0.2
90285;29;262;5;6.5;18.13;0.12
86759;29;264;4;0;1.64;0
51772;29;262;4;-1;7.55;-0.47
38909;29;262;4;0;4.99;0
91866;29;293;3;-2.3;4.47;-1.01
38279;29;356;5;-0.4;5.4;-0.17
73800;29;262;3;0;10.09;0
78445;29;262;2;4.4;6.01;-0.78
68911;29;284;5;7.8;12.23;1.05
91783;29;327;2;0;2.5;0
97341;29;276;6;7.39;11.8;0.92
80853;29;284;3;2.8;6.92;-0.04
90917;29;293;5;0;5.85;0
94068;29;327;5;0;2.76;0
97317;29;327;4;0;2.31;-0.02
102905;29;327;4;0;1.69;0
98057;29;354;6;4.08;6.35;-0.07
87342;29;284;3;-4.5;6.02;-0.85
96055;29;327;4;0;1.88;0
