atleta_id;rodada_id;clube_id;posicao_id;pontos_num;preco_num;variacao_num
105899;11;277;4;0;2.84;0
104580;11;277;4;0;5;0
103445;11;277;5;0;8.84;0
42500;11;264;2;1.5;11.61;-0.76
106629;11;277;3;0;2;0
71631;11;275;1;0;18.45;0
101580;11;277;4;0;2;0
109497;11;277;5;0;2.25;0
38750;11;262;2;2.1;6.94;0.35
37245;11;354;6;3.85;8.79;-0.09
105111;11;277;5;0;4;0
101600;11;277;3;0;3;0
71602;11;327;2;-0.2;5.58;-0.27
93790;11;373;4;-0.4;4.08;-0.03
86264;11;373;2;5.1;13.98;0.5
38394;11;293;3;3.4;10.27;0.14
92696;11;293;5;-0.5;5.4;-0.77
70323;11;1371;6;2.95;2.98;0.25
80076;11;373;5;9;9.2;1.99
42411;11;282;6;7.03;11.94;0.79
89493;11;282;3;5.9;5.4;0.26
87225;11;293;3;0;8.26;0
71571;11;373;1;1;16.81;-0.26
39148;11;282;5;2.1;19.65;-0.01
70360;11;282;5;1.4;4.99;0.2
72294;11;282;1;8.5;12.12;0.71
73975;11;265;6;1.71;8.92;-0.41
61033;11;265;4;0.5;5.86;-0.16
78584;11;286;1;0;6;0
82628;11;356;2;10.3;9.02;1.16
81798;11;265;5;2.9;10.69;0.3
61188;11;265;5;-0.2;14.27;-0.81
82792;11;280;6;2.92;13.5;-0.09
68808;11;265;2;1.5;7.5;-0.56
83772;11;292;5;0;3.94;0
92496;11;280;4;0;8.96;0
71691;11;265;4;0;3.78;-0.08
93882;11;280;1;3;8.56;0.47
97867;11;280;3;0;10.08;0
78851;11;354;1;-1;6.05;-1.79
102598;11;280;5;-0.9;13.28;-0.91
101201;11;354;5;0;3;0
71162;11;354;4;0.3;11.13;0.17
72359;11;354;3;0;7;0
97080;11;354;5;-1.1;0.89;-0.42
99034;11;292;2;0;1;0
82564;11;315;3;0;4.17;0
90031;11;354;5;1.7;6.85;-0.23
42234;11;264;1;2;11.56;-1.19
93108;11;264;4;2;5.59;0.17
39850;11;327;6;2.43;5.92;0.21
94286;11;315;5;7.2;6.27;1.06
38229;11;264;2;4.2;11.02;-0.2
68923;11;264;3;-3.1;5.75;-1.71
83817;11;1371;5;4.7;6.61;0.44
63172;11;1371;3;1.4;4.81;0.52
51413;11;1371;1;0;5.18;0
69345;11;262;2;6;10.44;0.93
38509;11;262;1;2;13.19;-0.13
78435;11;262;5;-3.2;6.16;-0.98
83257;11;262;5;0;22;0
90285;11;262;5;0;17.84;0
107954;11;277;5;0;2;0
69102;11;282;5;0;6.82;0
109830;11;277;3;0;2;0
110415;11;277;5;0;1.37;0
51772;11;262;4;3;6.93;-1.42
110605;11;277;4;0;2.69;0
110607;11;277;4;2;6.5;0.05
95799;11;280;5;0.2;15.27;-0.54
60969;11;292;2;0;5.4;0
68832;11;292;4;0.9;3.07;0.11
80573;11;1371;3;0;4;0
78856;11;292;4;-1;3.73;-1.45
111636;11;277;2;0;1;0
72372;11;356;1;6;9.33;-0.03
83048;11;292;3;0.7;3.53;0.16
82876;11;292;4;0;4.45;0
38279;11;356;5;0;6.89;0
86759;11;264;4;0.1;1.65;-0.23
85149;11;292;4;0;4;0
86391;11;292;2;0;5.27;0
108779;11;1371;5;0;2;0
82775;11;1371;2;0;1.7;0
105547;11;1371;4;0;2;0
87679;11;292;5;3.9;2.94;0.66
89343;11;292;2;0.9;6.13;-0.45
89226;11;292;3;0;2.89;0
86859;11;292;4;-1.2;1.72;-0.08
111112;11;1371;3;0;2;0
91191;11;356;4;0;4;0
90309;11;356;5;5.2;9.97;-2.23
91151;11;292;5;-0.7;3.67;-0.73
90901;11;292;5;1;1.11;0.04
90416;11;292;1;0;2;0
90715;11;284;5;0;3.16;0
88225;11;356;2;0;3.75;0
91242;11;292;5;0;4;0
92225;11;292;4;0.8;3.43;0.09
102907;11;265;1;4;4.88;-0.36
101885;11;373;5;0;5;0
98034;11;292;1;4;6.56;0.44
85626;11;276;2;5.8;9.45;0.6
84338;11;356;1;0;2;0
99253;11;292;3;0;2;0
102292;11;264;5;-1.2;3.43;-0.58
98760;11;356;4;0;3;0
100741;11;284;2;0;2;0
