atleta_id;rodada_id;clube_id;posicao_id;pontos_num;preco_num;variacao_num
92696;5;293;5;-1.1;6.39;-1.07
105111;5;277;5;0;4;0
42411;5;282;6;3.17;10.98;-0.32
87225;5;293;3;-0.3;8.35;-1.42
38394;5;293;3;3.8;10.95;-0.28
71602;5;327;2;3.6;5.73;0.08
39148;5;282;5;4.6;20.03;-0.24
37245;5;354;6;1.32;7.8;-0.11
71631;5;275;1;0;18.45;0
107954;5;277;5;0;2;0
82792;5;280;6;5.85;13.57;0.69
42500;5;264;2;9;12.35;1.68
38750;5;262;2;0.1;6.02;-1.17
109830;5;277;3;0;2;0
110607;5;277;4;6.6;7.65;1.45
110605;5;277;4;-0.6;2.85;-1.15
61033;5;265;4;2.6;4.18;0.28
110415;5;277;5;0;1.51;0
111636;5;277;2;0;1;0
69102;5;282;5;0;6.82;0
61188;5;265;5;2.9;14.66;-1.5
78584;5;265;1;0;6;0
73975;5;265;6;3.85;8.71;0.44
87679;5;292;5;0.8;2.01;0.42
81798;5;265;5;-1.4;10.01;-0.97
68808;5;265;2;0;9;0
71571;5;373;1;-1;17.92;-1.61
105899;5;277;4;0;3;0
86264;5;373;2;7;14.86;1.07
80076;5;373;5;0.3;9.6;-0.3
72294;5;282;1;0;10.42;-1.05
109497;5;277;5;0;2.74;0
93790;5;373;4;0.2;3.52;0.05
89226;5;292;3;0.4;4.39;-0.49
106629;5;277;3;0;2;0
70360;5;282;5;1.9;5.79;-1.21
87470;5;265;4;0.7;15.62;-0.4
92496;5;280;4;3.9;6.79;-0.11
78856;5;292;4;-0.1;3.73;-0.42
60969;5;292;2;0.6;4.6;-0.53
68832;5;292;4;1.7;3.5;0.41
83048;5;292;3;0.9;3.13;-0.68
82876;5;292;4;0;5;0
85149;5;292;4;0;4;0
86859;5;292;4;0;2.64;0
83772;5;292;5;0;5.05;0
71691;5;265;4;-0.1;4.24;-0.34
86391;5;292;2;-0.1;5.27;-1.96
89343;5;292;2;0;6.36;0
90416;5;292;1;0;2;0
90901;5;292;5;0.3;1.16;0.3
91151;5;292;5;0.6;3.93;-1.07
91242;5;292;5;0;4;0
92225;5;292;4;3;4.17;0.51
98034;5;292;1;2;4.85;-0.95
102292;5;292;5;3.9;4.36;0.96
99253;5;292;3;0;2;0
104217;5;292;4;0;2;0
99034;5;292;2;0;1;0
89493;5;282;3;0;4.85;0
101885;5;292;5;0;5;0
104075;5;292;3;0.7;4.34;-0.65
102299;5;292;5;0;3;0
96633;5;292;4;0;2;0
106082;5;292;2;0;3;0
80573;5;1371;3;0;4;0
96791;5;1371;3;0;2;0
82775;5;1371;2;0;2.23;0
105547;5;1371;4;0;2;0
90715;5;284;5;0;3.26;0
108779;5;1371;5;0;2;0
91191;5;356;4;0;4;0
102907;5;265;1;9;4.08;2.47
97543;5;1371;1;0;1;0
88225;5;356;2;0;2.44;0
111112;5;1371;3;0;2;0
85626;5;276;2;1;8.21;-0.06
100741;5;284;2;0;2;0
98760;5;356;4;0;3;0
84338;5;356;1;0;2;0
73619;5;356;5;0;4;0
109389;5;264;3;0;3.06;0
109588;5;264;4;0;3;0
109639;5;280;5;0;2.78;0
109963;5;275;3;-2.9;2.52;-1.61
104250;5;264;3;5;6.46;1.24
110760;5;266;4;2.3;7.89;0.17
100844;5;265;4;0;1.04;0
100969;5;356;4;0;1.93;0
111637;5;277;3;0;3.76;0
106219;5;293;4;0;1;0
111652;5;264;5;0;3;0
100290;5;277;5;0;2;0
80196;5;356;4;9.6;19.67;1.83
103261;5;276;3;0;3;0
107236;5;275;2;0;1;0
93882;5;280;1;5.5;7.96;1.13
102301;5;293;4;0;3;0
105175;5;293;2;0;5.32;0
101573;5;1371;4;0;8.26;0
107186;5;293;2;0;2;0
104383;5;282;1;0;2;0
80664;5;286;2;4.1;2.95;0.85
106830;5;276;4;-0.5;1.37;-0.63
109282;5;266;5;0.8;3.09;0.11
105901;5;265;4;0;1.17;0
111406;5;264;4;0.8;1.72;-0.28
104127;5;265;2;7.3;5.91;1.68
107044;5;266;5;0;1;0
104257;5;1371;2;0;3.77;0
105807;5;266;3;0;1;0
110193;5;262;5;0;2;0
107498;5;266;4;3.4;3.18;0.18
91856;5;292;2;0.4;4.6;-0.54
50353;5;356;3;-0.8;8.46;-1.22
105411;5;265;5;0;2;0
86864;5;327;2;0;4.61;0
107179;5;264;1;0;2;0
91808;5;264;1;0;2;0
109618;5;373;1;0;2;0
113252;5;327;4;0;1;0
105176;5;327;5;0;3;0
111176;5;327;5;0;1;0
113250;5;327;1;0;1;0
113251;5;327;3;0;1;0
113253;5;293;5;0;3;0
108539;5;264;1;0;1;0
105629;5;266;1;0;2;0
103706;5;282;4;0;1;0
113295;5;327;3;0;1;0
104754;5;356;6;2.01;8.5;-0.1
111466;5;292;2;0;1;0
109563;5;1371;3;0;2;0
111832;5;266;2;0;2;0
110745;5;277;4;0;1.43;0
107225;5;275;2;0;1;0
110708;5;266;1;0;1;0
95820;5;264;3;0;2;0
102038;5;293;4;0;1;0
98224;5;293;4;0;2;0
110603;5;275;5;0;1;0
108355;5;286;4;0;3;0
111697;5;1371;3;0;1;0
68690;5;292;5;1.6;8.15;0.27
98740;5;286;5;0;1.07;0.01
111760;5;275;4;0;1;0
113159;5;275;3;0;1;0
110725;5;275;4;0;1;0
111407;5;264;4;0;2;0
107238;5;275;5;0;1;0
72391;5;277;6;7.37;7.15;1.68
107795;5;284;5;0;2;0
63110;5;327;2;1.1;2.27;-0.09
62020;5;284;5;0;13.17;0
104153;5;264;4;0;1;0
106047;5;264;6;3.25;6.34;0.42
110916;5;373;5;0;2.78;0
102878;5;293;4;-1;6.73;-1.03
107195;5;293;5;0;1;0
107963;5;265;3;0;2;0
73332;5;1371;3;0;3;0
110270;5;264;4;0;2;0
102906;5;293;1;0;2;0
112060;5;354;5;0;2.58;0
111831;5;266;5;0;1;0
103777;5;275;4;0;1;0
111834;5;266;5;0;1;0
95799;5;280;5;4.7;16;-0.02
110633;5;292;4;0;5.52;0
111759;5;275;5;0;1;0
107228;5;275;3;0;1;0
111695;5;373;5;-0.2;0.75;0.01
96684;5;276;5;3.4;5.37;-0.02
111682;5;264;4;-0.1;1.28;-0.39
112567;5;275;5;0;1;0
95058;5;277;2;0;3;0
101716;5;286;4;0;2.7;0
110948;5;354;5;0;0.71;0
77774;5;373;6;1.97;9.19;-0.07
106371;5;284;4;0;1.09;0
103523;5;315;3;0.1;3.36;-0.15
111694;5;262;5;0;1;0
107501;5;284;4;0;1.36;0
111097;5;373;5;0;1;0
111594;5;282;3;0;2;0
