atleta_id;rodada_id;clube_id;posicao_id;pontos_num;preco_num;variacao_num
71602;25;327;2;0;6.5;0
70323;25;1371;6;0;4.43;0
39148;25;282;5;16.8;22.95;2.36
89493;25;282;3;0;4.15;0
94286;25;315;5;0;5.43;0
38394;25;293;3;0.6;8.64;-0.19
93882;25;280;1;3.5;9.1;0.34
42411;25;282;6;4.42;12.45;0.19
93790;25;373;4;0;3.62;0
86264;25;373;2;5.6;13.69;0.42
42500;25;264;2;0.6;11.41;-0.78
72294;25;282;1;3;11.93;0.35
78851;25;354;1;-1.5;6.98;-1.33
95799;25;280;5;16.4;17.46;1.06
101201;25;354;5;0;3;0
97080;25;354;5;0;0.99;0
97867;25;280;3;0;7.39;-1.06
72359;25;354;3;3.2;6.84;-0.19
90031;25;354;5;-0.1;5.89;-0.55
71162;25;354;4;2.7;10.81;-0.06
80076;25;373;5;-0.1;7.76;0.18
102598;25;280;5;1.3;12.46;0.05
87225;25;293;3;3.3;7.7;-0.19
92696;25;293;5;2.1;6.36;0.17
82564;25;315;3;0;3.35;0
92496;25;280;4;0;7.71;0
69102;25;282;5;0;6.67;0
70360;25;282;5;0.4;5.68;-1.32
39656;25;282;4;0;2.8;0
42491;25;293;2;0;3.62;0
81798;25;265;5;0;10.33;0
68808;25;265;2;7.5;8.89;0.54
69705;25;293;4;2.8;9.26;-0.05
70986;25;293;4;0;5.97;0
91866;25;293;3;0.2;5.15;-0.66
78584;25;286;1;0;4.83;-0.23
38231;25;277;5;-3.4;4.04;-0.69
81585;25;293;4;0;2.4;0
91203;25;373;3;2.6;7.78;0.63
71691;25;265;4;0;3.41;0
87262;25;373;4;0.9;3.8;0.07
86711;25;293;4;6.6;4.16;0.17
93797;25;293;2;-0.5;10.14;-2.06
94444;25;293;5;0;6.98;0
82792;25;280;6;6.56;13.8;0.54
95127;25;293;2;1.1;4.94;-1.24
98022;25;293;2;3.4;4.7;-0.83
90917;25;293;5;0;5.38;0
61033;25;265;4;-0.1;5.73;-0.25
78497;25;373;2;9.7;8.85;0.66
86770;25;373;4;1.9;8.49;0.1
69012;25;293;1;0;11.73;-1.63
38750;25;262;2;5.5;9.11;-0.2
61188;25;265;5;13.6;15.26;1.57
108713;25;276;5;0;1.49;0
37245;25;265;6;7.09;9.69;0.44
102253;25;293;3;0;4;0
100762;25;293;5;-0.2;4.9;-0.36
71571;25;373;1;6;17.54;0.66
95794;25;282;3;2.4;8.12;0.37
92146;25;373;5;2.3;4.15;0.41
94514;25;373;3;0;3.69;0
99440;25;373;4;-0.2;4.49;-0.37
91639;25;373;2;9.4;12.25;0.9
86686;25;282;4;-0.1;4.49;-0.29
97245;25;373;5;0.8;3.76;-0.4
97133;25;373;2;5.8;11.32;0.66
83817;25;1371;5;0;6.24;0
69345;25;262;2;0;10.56;0
105909;25;293;5;0;2.29;0
102457;25;373;4;0;2;0
87009;25;282;4;0;4.36;0
